#      sn2005M 
# Andy Friedman's Wstd file converted to SNANA-like format. 
# Source file: sn2005M__u_CSP_38_B_CSP_55_g_CSP_59_V_CSP_57_r_CSP_56_i_CSP_55_Y_WIRC_20_J_WIRC_21_H_WIRC_20__CSP3_krisciunas17.Wstd.dat 
# Metadata information from: carrick_Flow_corrections_snnames_v1.txt 
# Photometry and metadata compiled by Andrew S. Friedman (UCSD).
# write_all_filters = True. 
# Zeropoint of the converted SNANA file: 27.5 mag
#------------------------------------------------------------
# Data table created by: Arturo_Avelino
# On date: 2019.07.16 (yyyy.mm.dd); 14:32 hrs (ET). 
# Script used: 03_WstdAndy_to_SNANA.ipynb 
# Script version: 0.1.9 
#------------------------------------------------------------
SURVEY: LOWZ 
SNID: 2005M 
IAUC: 2005M 
RA: 20.4925 deg 
DECL: -34.21194 deg 
MWEBV: 0.0273 MW E(B-V) 
REDSHIFT_HELIO: 0.02462 +- 0.000047 (HEL)
REDSHIFT_CMB: 0.02432 +- 0.000500 (CMB)
REDSHIFT_FINAL: 0.02432 +- 0.000500 (CMB)
SEARCH_PEAKMJD: 53405.937 
FILTERS: u_CSPg_CSPr_CSPi_CSPB_CSPV_CSPY_WIRCJ_WIRCH_WIRC 
#------------------------------------------------------------
NOBS: 381 
NVAR: 7 
VARLIST:  MJD  FLT           FIELD       FLUXCAL         FLUXCALERR  MAG  MAGERR  
OBS: 53417.210  g_CSP        NULL       29026.8600        213.8800    0     0 
OBS: 53418.210  g_CSP        NULL       27164.3900        200.1500    0     0 
OBS: 53419.180  g_CSP        NULL       25281.3300        186.2800    0     0 
OBS: 53420.240  g_CSP        NULL       23099.3600        234.0300    0     0 
OBS: 53421.270  g_CSP        NULL       21203.1300        292.9300    0     0 
OBS: 53422.190  g_CSP        NULL       20100.1800        296.2100    0     0 
OBS: 53423.160  g_CSP        NULL       18281.0000        909.2200    0     0 
OBS: 53424.170  g_CSP        NULL       16857.7700        605.5400    0     0 
OBS: 53425.160  g_CSP        NULL       15718.1000        361.9200    0     0 
OBS: 53426.170  g_CSP        NULL       14628.5100        215.5700    0     0 
OBS: 53427.170  g_CSP        NULL       13589.3900        187.7400    0     0 
OBS: 53428.140  g_CSP        NULL       12635.7200        151.2900    0     0 
OBS: 53429.160  g_CSP        NULL       11555.8000        127.7200    0     0 
OBS: 53430.150  g_CSP        NULL       10814.3400        139.4500    0     0 
OBS: 53431.120  g_CSP        NULL       10064.6800        111.2400    0     0 
OBS: 53432.150  g_CSP        NULL        9497.3000        104.9700    0     0 
OBS: 53436.160  g_CSP        NULL        7217.7200         66.4800    0     0 
OBS: 53438.150  g_CSP        NULL        6397.3500         70.7100    0     0 
OBS: 53444.170  g_CSP        NULL        4738.0500         56.7300    0     0 
OBS: 53445.160  g_CSP        NULL        4446.3100         53.2400    0     0 
OBS: 53446.170  g_CSP        NULL        4234.4800         58.5000    0     0 
OBS: 53452.100  g_CSP        NULL        3567.8000        558.6300    0     0 
OBS: 53453.080  g_CSP        NULL        3614.1000        146.4600    0     0 
