3400	0.0865
3600	0.1381
3800	0.0818
4000	0.0600
4200	0.0351
4400	0.0204
4500	0.0219
4600	0.0232
4800	0.0249
5000	0.0260
5200	0.0133
5300	0.0135
5400	0.0136
5700	0.0135
5900	0.0000
6000	0.0137
6100	0.0135
6500	0.0000
7000	0.0128
7500	0.9995
7600	1.0000
7700	0.9992
7800	0.9419
7900	0.9506
8000	0.9114
8200	0.8453
8500	0.6768
9000	0.4450
9500	0.2771
1.00e+04	0.0580
1.05e+04	0.0000
