3400	0.0491
3600	0.0835
3800	0.0466
4000	0.0220
4200	0.0172
4400	0.0100
4500	0.0107
4600	0.0114
4800	0.0123
5000	0.0127
5200	0.0131
5300	0.0132
5400	0.0133
5700	0.5818
5900	0.9999
6000	1.0000
6100	0.9612
6500	0.7500
7000	0.4263
7500	0.1702
7600	0.1317
7700	0.0965
7800	0.0707
7900	0.0612
8000	0.0391
8200	0.0183
8500	0.0074
9000	0.0000
